Date,Open,High,Low,Close,Volume
2016-06-13,177.87002271241877,178.7281032690991,177.01194215573844,177.09689331054688,117751200
2016-06-14,176.7146183149922,177.3433192201628,175.7970600873272,176.74859619140625,125059300
2016-06-15,176.74860304695576,177.87006746772474,176.3153170464083,176.50222778320312,109124500
2016-06-16,176.50220462302434,177.19887418033667,174.66708833731502,177.02894592285156,149533100
2016-06-17,176.92477447777986,176.95039366641055,175.71208510180838,176.3696746826172,117055700
2016-06-20,178.3338816172478,179.00854191906885,177.4200871876243,177.5054931640625,82789600
2016-06-21,177.88976259288322,178.419243066188,177.44567504981978,178.0093231201172,72461700
2016-06-22,178.18870321431743,178.91461497918837,177.57381662154108,177.71900939941406,95560500
2016-06-23,179.17936322509908,180.08460935149466,178.71820477564012,180.0333709716797,102731400
2016-06-24,173.90162027493437,180.0675579096648,173.12447001464724,173.5685577392578,333444400
2016-06-27,172.15941269714784,172.16796111424463,169.64862792193355,170.45994567871094,230775800
2016-06-28,172.06551388894243,173.5600277647162,171.75807051325245,173.53440856933594,159382400
2016-06-29,174.93497246186408,176.71984581838962,174.83249568537494,176.48927307128906,137328600
2016-06-30,176.95893395597878,178.94876034756433,176.40382115518798,178.89752197265625,165021900
2016-07-01,178.8975194598976,179.76007552914442,178.73525592088592,179.27328491210938,106055300
2016-07-05,178.4448925195293,178.55591768190934,177.38593139327895,177.98373413085938,109803700
2016-07-06,177.488433771584,179.17083009603255,176.83084414971785,179.05126953125,96021500
2016-07-07,179.23062137922298,179.89674645255874,178.1716599965484,178.9402618408203,85593800
2016-07-08,180.23828636373955,181.85236002539787,180.00770068889682,181.6046905517578,133971000
2016-07-11,182.06588969319793,182.8174205815549,181.86092316970357,182.24522399902344,73633900
2016-07-12,183.21028802265488,183.8678776620478,182.27087425209353,183.5689697265625,101275600
2016-07-13,183.98743791332976,183.99597329991124,183.05657256209142,183.54335021972656,87324100
2016-07-14,184.80723631585903,185.03782201269067,184.1752790424176,184.568115234375,91230900
2016-07-15,185.1317850417746,185.32820316074802,183.87639270145345,184.3204803466797,107155400
2016-07-18,184.44006090861086,184.97808997886082,184.18385596891446,184.81582641601562,58725900
2016-07-19,184.39734395611424,184.6620842623495,184.1496874528655,184.6279296875,54345700
2016-07-20,184.62794362235798,185.63566654552127,184.62794362235798,185.39654541015625,58159500
2016-07-21,185.28549535864153,185.50753264431123,184.25214042488253,184.69622802734375,67777300
